Filename,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
erma-miller-petitioner-v-united-states-america.txt,1,2357,97.63,48.47,12.75,15.1,10.34,24.18,56.72,33.98,5.05,0.93,0.38,0.04,0.04,0.42,0.04,4.12,8.53,12.3,3.78,1.44,2.33,1.32,6.11,1.53,0.55,0.47,13.41,1.4,3.56,1.4,2.16,0,0.3,0.17,3.61,0.17,0,0.42,0.17,8.95,3.65,1.06,0.51,1.23,0.98,2.38,0.68,0.42,0.25,0.04,0.17,0.08,0.17,0,0,4.07,0.38,1.1,2.38,0.81,0.17,2.8,2.59,0.34,8.7,0.51,5.94,1.95,2.55,0.21,1.02,1.1,0.04,0,1.7,0,1.7,0,0,0,79.08,15.44,4.96,0.17,0.25,0.04,0,38.95,2.38,0.89,9.89,6.11
ernest-badaracco-sr-et-al-petitioners-v-commissioner-internal-revenue-deleet-merchandising.txt,1,11010,96.97,40.53,25.2,27.43,13.31,27.26,65.68,39.3,4.77,1.04,0.25,0.01,0,0.33,0.45,3.72,9.68,13.22,5.4,2.05,3.8,1.55,7.87,3.06,1.71,0.98,8.81,2.55,2.5,1.3,1.2,0.17,0.25,0.31,2.61,0.03,0.15,0.02,0.32,10.27,2.31,1.8,0.95,2.55,1.31,3.21,0.64,0.53,0.08,0.02,0.36,0.13,0.19,0,0.05,4.79,0.19,1.4,2.73,0.17,0.84,2.22,4.59,0.74,12.51,0.65,6.05,5.83,4.03,0.23,0.3,2.11,0,0,1.01,0,0.85,0.09,0.05,0,30.76,9.22,6.68,0.05,0.5,0,0,1.56,2.68,0.91,7.36,1.8
ernest-brazil-petitioner-v-john-dalton-secretary-navy-et-al.txt,1,4423,97.73,45.67,8.94,39.51,11.95,27.15,61.54,37.76,5.11,1.49,0.43,0.05,0,0.81,0.2,3.62,9.63,13.59,4.66,1.54,3.5,1.27,6.92,2.58,1.2,0.88,8.7,0.95,3.41,2.08,1.31,0.16,0.41,0.14,3.28,0.05,0.2,0.09,0.77,8.37,2.65,1.29,0.84,1.13,0.68,2.69,0.97,0.59,0.05,0.05,1.06,0.27,0.2,0.14,0.5,6.44,0.54,0.75,3.98,0.23,1.33,2.44,2.89,0.59,8.82,1.09,5.81,1.47,4.36,0.25,0.63,0.16,0.02,0.05,0.99,0.02,0.9,0.02,0,0,64.16,12.41,6.92,0.11,0.2,0.05,0.02,33.05,2.03,0.93,3.96,4.48
ernest-p-lampert-et-al-petitioners-v-united-states-america.txt,1,3180,96.6,48.49,36.3,15.21,15.22,29.75,69.81,40.19,5.79,0.85,0.44,0.03,0,0.28,0.09,4.94,8.96,13.93,5.38,2.14,3.49,1.45,7.74,1.6,1.1,0.88,6.29,2.55,2.83,1.04,1.79,0.09,0.6,0.19,4.28,0,0,0,0.28,12.3,5.03,1.79,1.01,2.17,1.01,2.8,1.42,0.35,0.13,0.85,0.13,0.06,0,0,0.06,5.75,0.16,0.6,4.31,0.5,0.5,3.3,3.62,0.38,11.92,0.91,7.55,3.43,4.84,0.09,0.53,1.76,0.13,0,0.85,0,0.79,0.09,0.03,0,22.61,7.8,4.53,0.03,0.06,0,0,1.13,1.7,0.75,5.72,0.88
ernestine-treece-petitioner-v-united-states-america.txt,1,3909,95.63,53.27,9.84,7.64,13.07,24.1,57.25,37.45,5.45,1.74,0.08,0.03,0,1.41,0.23,3.71,7.5,13.51,4.17,2.07,5.4,0.9,6.91,2.79,2.23,0.69,12.56,1.69,2.58,0.51,2.07,0.18,1.28,0.28,4.73,0.15,0.97,1.25,0.23,8.7,1.94,2.3,0.61,2.05,1.33,2.97,0.64,0.38,0.23,0,0.1,0,0.1,0,0,3.04,0.28,0.59,1.71,0.36,0.51,2.94,3.33,0.51,10.28,0.97,4.68,4.45,0.82,0.26,0.41,1.02,0,0.05,0.28,0,0.2,0.08,0,0,29.39,9.87,8.24,0.05,0.67,0,0,1.28,1.48,0.9,4.6,2.3
ernesto-j-benevento-ernest-benevento-and-carmine-loiacono-petitioners-v-united-states.txt,1,3219,98.33,43.83,18.24,15.68,11.37,29.76,61.42,37.81,4.32,1.55,0.47,0,0,0.53,0.56,2.76,9.85,14.48,4.19,1.65,3.95,1.15,6.74,1.77,1.24,0.68,8.45,1.99,2.45,0.84,1.55,0.16,0.87,0.4,2.55,0.03,0.19,0.16,0.43,8.7,2.52,1.65,0.43,2.08,0.71,2.42,1.15,1.09,0.06,0,0.53,0.16,0.31,0.09,0.06,4.26,0.19,0.62,2.89,0.71,0.53,3.36,2.27,0.47,11.12,0.9,7.55,2.61,2.21,0.25,1.37,0.87,0.06,0,1.55,0.06,1.43,0,0.06,0,29.26,10.87,5.75,0.09,0.37,0,0,1.43,1.18,1.77,6.99,0.81
ernesto-rodriguez-v-reno-opposition.txt,1,4747,98.08,47.3,11.24,25.09,12.53,26.73,58.84,37.22,4.72,1.62,0.38,0.02,0,1.16,0.06,3.1,8.57,14.81,4.11,1.81,3.31,1.33,5.94,2.3,1.22,0.8,9.18,0.86,2.7,1.33,1.37,0.08,0.38,0.4,3.22,0.06,0.06,0.02,1.14,7.18,1.98,1.62,0.7,1.47,0.78,2.21,0.82,0.78,0.04,0,0.38,0.06,0.32,0,0.02,3.92,0.11,0.95,2.68,0.29,0.27,2.65,2.59,0.42,11,1.03,6.07,3.73,3.33,0.13,0.78,0.06,0.06,0.04,0.8,0,0.78,0,0.02,0,27.83,9.92,6.21,0,0.36,0,0,1.75,1.14,1.62,6.43,0.4
errol-macdonald-petitioner-v-united-states-america.txt,1,2740,98.82,45.49,13.49,17.31,12.4,26.35,70.66,43.76,5.18,1.5,0.36,0,0,0.55,0.58,3.69,14.12,13.83,5.36,1.39,3.98,1.13,9.01,2.12,1.39,0.69,5.84,1.06,2.19,0.8,1.39,0.26,0.66,0.22,2.52,0,0.04,0,0.77,9.23,2.92,1.68,1.46,1.68,0.66,2.15,1.13,0.66,0.29,0.11,0.47,0.15,0.33,0,0,4.71,0.07,1.24,2.08,0.66,1.28,4.53,2.77,0.29,10.95,1.31,6.61,3.14,3.43,0.4,2.96,1.39,0,0.07,0.99,0,0.91,0,0.07,0,20.47,9.09,4.12,0.11,0.33,0,0,1.46,1.46,1.28,1.82,0.8
escobar-v-holder-response-hold.txt,1,1947,99,44.49,6.3,13.86,9.45,24.55,52.54,33.85,3.13,1.18,0.51,0.05,0,0.62,0,1.95,9.55,13.87,3.75,0.77,3.34,0.72,5.7,2.88,1.85,0.72,12.33,0.98,2.31,0.72,1.59,0.05,1.23,0.05,1.9,0,0.05,0,0.62,6.37,1.59,1.64,0.56,1.44,0.31,2.11,0.72,0.62,0.1,0,0.67,0.05,0.67,0,0,4.06,0.1,0.51,3.18,0,0.26,2.47,2.52,0.26,8.78,1.13,4.73,3.13,1.8,0,1.03,0,0,0,1.8,0,1.75,0,0.05,0,38.21,13.66,6.37,0,0.41,0,0,2.36,2.16,0.51,10.58,2.16
escondido-mutual-water-company-et-al-petitioners-v-la-jolla-rincon-san-pasqual-pauma-and.txt,1,17593,98.67,43.72,8.64,37.64,15.02,29.74,64.47,40.93,4.29,0.76,0.24,0.11,0,0.14,0.27,3.53,11.18,15.15,4.34,1.72,4.37,1.24,6.62,2.6,1.29,0.86,8.21,2.23,1.91,1.28,0.61,0.05,0.23,0.15,2.34,0.01,0,0,0.15,8.16,1.61,2.15,0.68,1.44,0.88,2.55,0.62,0.44,0.09,0.07,1.14,0.1,0.28,0.01,0.76,6,0.52,1.48,3.64,0.36,0.53,2.09,3.71,0.58,9.24,0.44,6.93,1.82,4.73,0.39,0.56,0.35,0,0.09,0.82,0,0.74,0.07,0.02,0,26.4,8.47,6.2,0.13,0.22,0,0,1.61,1.46,0.96,5.72,1.64
esnoel-lopez-pena-and-hector-burgos-petitioners-v-united-states-america.txt,1,1217,98.52,47.37,10.76,12.65,10.31,25.97,57.85,40.26,5.75,1.31,0.41,0.08,0,0.08,0.74,4.44,9.29,16.43,5.01,1.4,2.47,1.31,7.15,1.15,0.49,0.49,5.92,0.58,1.73,0.33,1.31,0,0.49,0.49,2.71,0,0,0,0.08,6.98,2.22,1.4,1.07,1.23,0.41,1.73,0.66,0.58,0.08,0,0,0,0,0,0,4.27,0.16,0.99,3.12,0.08,0.66,3.94,1.89,0.49,10.35,0.82,6.49,2.96,1.97,0,1.15,0.16,0,0,0.9,0,0.9,0,0,0,21.61,10.35,4.11,0,0.08,0,0,1.97,0,2.79,1.64,0.66
esperanza-rodriguez-de-castro-petitioner-v-united-states-america.txt,1,2691,99,48.66,12.83,28.24,10.43,24.49,58.49,35.9,4.35,0.85,0.41,0.04,0,0.26,0.15,3.49,11.07,13.82,3.34,0.93,2.68,0.59,5.54,1.67,0.67,0.45,8.88,0.48,1.97,1.04,0.89,0.04,0.41,0.11,2.12,0.11,0,0.41,0.07,5.76,1.08,1.56,0.78,1.08,0.52,1.49,0.37,0.3,0,0.07,0.78,0.07,0.67,0,0.04,6.35,0.33,0.71,4.76,0.48,0.48,2.56,2.12,0.33,12.26,1.11,8.29,1.97,3.12,0.11,1,2.86,0,0,0.97,0,0.89,0.04,0.04,0,67.78,14.68,5.35,0.07,0.63,0.04,0,37.9,1.23,1.23,4.57,2.08
espinola-v-united-states-response-grantvacateremand-0.txt,1,923,97.6,36.43,18.41,37.26,14.2,26.11,61.32,42.69,6.18,1.52,0.76,0,0,0.76,0,4.66,11.48,14.3,4.55,1.73,4.77,1.73,7.48,2.17,1.52,0.43,5.63,1.19,2.28,1.19,0.54,0.11,0.33,0.11,2.49,0,0,0.11,0.65,11.59,4.12,2.38,1.08,1.84,1.19,3.47,0.65,0.65,0,0,0.22,0,0.22,0,0,3.58,0,0.76,2.49,0.33,0.11,2.06,3.14,0.54,9.1,0.43,7.04,1.63,1.63,0.22,0.76,0,0,0,0.33,0,0.33,0,0,0,23.73,7.58,6.61,0,0,0,0,1.41,3.25,1.19,2.82,0.87
espinola-v-united-states-response-grantvacateremand.txt,1,923,97.6,36.43,18.41,37.26,14.2,26.11,61.32,42.69,6.18,1.52,0.76,0,0,0.76,0,4.66,11.48,14.3,4.55,1.73,4.77,1.73,7.48,2.17,1.52,0.43,5.63,1.19,2.28,1.19,0.54,0.11,0.33,0.11,2.49,0,0,0.11,0.65,11.59,4.12,2.38,1.08,1.84,1.19,3.47,0.65,0.65,0,0,0.22,0,0.22,0,0,3.58,0,0.76,2.49,0.33,0.11,2.06,3.14,0.54,9.1,0.43,7.04,1.63,1.63,0.22,0.76,0,0,0,0.33,0,0.33,0,0,0,23.73,7.58,6.61,0,0,0,0,1.41,3.25,1.19,2.82,0.87
espinoza-v-montana-dept-revenue.pdf,1,8040,97.04,44.72,4.87,51.86,10.58,27.33,61.12,35.01,5.42,1.27,0.51,0.07,0,0.26,0.42,4.15,8.51,12.45,3.03,1.65,3.76,1.6,5.17,2.71,1.24,0.51,10.34,1.23,4.03,2.71,1.32,0.12,0.8,0.12,3.63,0.19,0.02,0.06,0.31,8.18,1.43,2.1,0.72,1.83,0.57,2.81,0.6,0.47,0.07,0,0.93,0.2,0.55,0.1,0.1,5.49,0.81,0.91,3.12,0.5,0.45,1.24,2.9,0.3,7.28,0.73,5.24,1.52,4.88,0.76,0.29,2.23,3.12,0.02,0.81,0.11,0.57,0.02,0.04,0,71.44,47.66,7.45,0.14,0.37,0,0,4.71,4.53,1.13,4.45,1
esquivel-quintana-v-lynch.pdf,1,8414,98.06,42.04,10.44,6.7,10.45,22.58,54.58,33.23,4.49,0.93,0.68,0.02,0,0.17,0.06,3.57,8.97,12.41,3.28,1.43,3.23,0.92,5.21,2.48,1.7,0.55,12.42,1.08,3.51,0.9,2.6,0.07,1.91,0.14,1.78,0.05,0.05,0.06,0.25,7.77,3.15,1.35,0.61,0.87,0.44,2.19,0.65,0.55,0.01,0.02,1.77,0.05,0.08,1.57,0.1,4.93,0.18,0.53,4.03,0.17,0.23,1.89,2.64,0.11,8.21,0.43,5.37,2.46,1.75,0.05,0.8,0.08,0.02,0.14,0.99,0.04,0.83,0.06,0.04,0,77.57,50.86,6.01,0.1,0.52,0,0,4.37,3.73,1.31,9.5,1.18
estalita-v-holder-opposition.pdf,1,8075,95.58,41.39,13.04,32.58,9.78,21.31,56.93,36.51,5.31,1.93,0.64,0.01,0.02,1.09,0.16,3.38,8.73,11.63,4.8,2.03,3.84,1.44,7.63,1.66,0.92,0.99,12.36,0.79,1.6,0.98,0.58,0.06,0.2,0.1,3.03,0.07,0.07,0.97,0.21,7.86,1.76,1.31,0.77,1.56,0.76,3.16,0.74,0.61,0.11,0.02,0.95,0.01,0.27,0.01,0.67,4.09,0.17,0.99,2.86,0.3,0.11,2.43,4.11,0.59,10.55,3.1,4.83,2.59,2.19,0.61,0.66,0.15,0.09,0.01,1.72,0.01,1.57,0.05,0.05,0,61.41,38.17,5.92,0.12,0.45,0,0,3.96,1.88,0.63,8.94,1.34
estate-arthur-salm-v-national-labor-relations-board.pdf,1,6304,97.66,45.27,5.98,24.76,10.58,24.52,55.74,32.04,3.82,1.14,0.49,0,0,0.51,0.14,2.68,8.17,12.1,3.51,1.36,3.44,1.16,5.76,2.81,1.25,0.52,11.42,1.17,2.54,1.08,1.14,0.1,0.38,0.21,2.71,0.08,0,0.03,0.54,7.79,2.36,1.22,0.67,1.14,0.86,2.22,1.05,0.95,0.05,0.05,0.41,0.05,0.24,0.02,0.11,4.3,0.65,1.05,2.08,0.14,0.76,2.03,2.76,0.29,7.76,1,4.65,2.05,4.87,0.06,0.71,1.51,0.46,0.02,1.43,0.03,1.25,0.06,0.05,0,70.03,49.3,6.42,0.13,0.65,0,0,3.39,1.82,1.71,4.89,1.71
estate-daniel-leavitt-deceased-et-al-petitioners-v-commissioner-internal-revenue.txt,1,4093,97.57,42.63,7.74,23.85,14.51,26.39,71.12,42.8,6.16,2.22,0.56,0.07,0,0.64,0.95,3.93,11.31,14.49,5.23,2.25,3.93,1.47,7.5,2.42,1.86,0.83,7.82,1.83,2.44,1.12,1.25,0.05,0.22,0.88,3.44,0,0.05,0.05,0.59,11.14,2.35,2.71,1.08,1.29,1.91,3.35,0.71,0.68,0,0,0.42,0,0.24,0.1,0.07,5.3,0.29,1.69,2.91,0.49,0.71,2.93,3.37,0.27,7.92,1.05,5.4,1.56,8.26,0.2,0.71,8.11,0.05,0.02,0.76,0,0.71,0.05,0,0,25.14,7.96,5.01,0,0.34,0,0,1.78,1.27,1.47,5.91,1.39
estate-donald-e-thornton-petitioner-v-caldor-inc.txt,1,10251,96.44,45.04,9.94,53.66,13.33,30.16,67.09,38.58,5.5,1.38,0.2,0.2,0,0.26,0.71,4.13,8.26,14.02,4.83,1.96,4.14,1.49,7.39,2.77,1.83,0.9,7.6,1.88,3.16,2.31,0.83,0.03,0.26,0.11,3.58,0.02,0.07,0.01,0.31,10.53,2.7,2.1,0.92,2.27,1.02,3.31,0.9,0.7,0.09,0.07,0.6,0.19,0.24,0.09,0.11,7.21,0.58,2.19,3.87,0.49,0.55,1.24,5.59,0.51,8.25,0.84,5.41,1.98,5.68,0.36,0.32,0.92,3.19,0.14,1.04,0.02,0.92,0.07,0.05,0,29.96,10.13,6.47,0.2,0.88,0,0,2.18,1.89,0.97,5.85,1.4
estate-e-wayne-hage-v-united-states-opposition.pdf,1,7381,96.99,47.07,5.82,34.47,12.16,23.76,58.68,36.13,5.45,1.92,0.34,0,0.03,0.22,1.34,3.52,7.97,13.66,4.01,1.8,3.96,1.04,7.74,2.72,1.38,0.64,8.94,0.61,2.95,1.72,1.22,0.12,0.43,0.39,3.01,0,0.01,0.01,0.2,8.54,1.8,2.99,0.6,1.21,0.68,2.36,1.1,0.76,0.01,0.31,1.68,0.34,0.61,0,0.92,5.92,0.22,1.14,3.9,0.8,0.68,2.41,4.02,0.41,7.89,0.88,5.89,1.19,3.58,0.22,0.49,0.27,0,0.01,0.75,0.03,0.61,0.08,0.04,0,69.39,52.65,6.25,0.22,0.28,0,0,0.92,1.71,1.44,4.09,1.84
estate-hage-v-united-states.pdf,1,6108,97.06,44.28,6.94,31.35,10.08,20.83,54.13,32.73,4.58,1.52,0.36,0,0,0.15,1.02,3.06,7.53,12.13,3.19,1.78,3.24,1.34,6.2,1.34,0.69,0.61,11.08,0.83,1.54,0.93,0.61,0.02,0.23,0.16,3.21,0.07,0,0,0.18,7.99,0.88,2.57,0.54,1.54,0.69,2.95,0.82,0.75,0.03,0.03,1.77,0.07,0.18,0,1.56,5.84,0.11,0.95,4.14,0.59,0.47,2.03,3.65,0.31,8.61,0.51,6.73,1.39,2.88,0.28,0.61,0.29,0,0.03,0.82,0,0.69,0.07,0.07,0,81.24,60.49,7.02,0.21,0.54,0,0,2.5,2.82,0.72,5.4,1.52
estate-harlan-oleary-et-al-petitioners-v-commissioner-internal-revenue.txt,1,1406,98.49,41.02,3.31,68.71,14.2,26.81,68.14,41.82,4.13,1.07,0.21,0,0,0.36,0.5,3.06,11.45,15.15,5.33,2.56,3.63,1.28,7.61,2.42,1.64,1.14,6.9,1,3.98,3.13,0.85,0.07,0.07,0.64,1.99,0.07,0,0.07,0.36,8.68,0.92,2.56,0.92,1.64,0.85,2.77,0.71,0.5,0,0.21,0.21,0.07,0.07,0,0.07,5.05,0.14,2.28,2.35,0.78,0.78,2.99,3.91,0.07,7.33,0.5,5.12,2.13,5.55,0.14,0.43,8.75,0,0.07,1.07,0,1,0,0.07,0,23.33,8.68,5.76,0,0.5,0,0,1.99,0.28,1,4.13,1
estate-louis-yaeger-deceased-judith-winters-executor-et-al-petitioners-v-commissioner.txt,1,5429,97.29,45.6,22.41,73.57,16.91,28.18,71.91,41.46,6.21,2.04,0.29,0.06,0,1.51,0.18,4.16,9.52,15.05,4.29,2.28,4.53,1.16,7.44,2.56,1.44,0.83,7.24,1.58,3.76,3.15,0.59,0.09,0.15,0.13,3.54,0,0.11,0,1.51,10.3,3.21,2.36,0.77,1.73,1.11,3.24,0.48,0.42,0.02,0,0.09,0.02,0.04,0,0.04,4.94,0.09,1.66,1.69,1.07,1.05,2.78,3.68,0.46,11.99,0.83,7.15,4.09,7.39,0.07,0.66,7.87,0,0.22,0.77,0,0.66,0.06,0.06,0,24.88,6.98,6.52,0.02,0.37,0,0,1.69,1.92,1.07,4.81,1.51
estate-mueller-v-commissioner-opposition.txt,1,2804,98.37,38.62,10.09,37.11,14.45,25.64,62.62,41.08,5.21,0.71,0.32,0.04,0,0.14,0.21,4.49,10.91,14.91,5.24,1.82,3.1,1.25,8.02,2.14,1.39,1.18,7.85,0.96,2.14,1.39,0.75,0.07,0.04,0.07,1.71,0,0.04,0.04,0.11,9.84,2.53,1.36,1.11,1.75,1.14,3.07,0.25,0.25,0,0,0.14,0,0.04,0,0.11,3.89,0.21,1.07,2.07,0.14,0.96,3.28,4.32,0.53,8.67,0.5,5.14,3.1,5.46,0.21,0.5,4.92,0,0.18,0.68,0,0.61,0.04,0.04,0,22.9,9.31,4.89,0.07,0.25,0,0,1.32,1.64,0.46,4.1,0.86
estate-smith-v-united-states-opposition.pdf,1,3858,97.13,35.53,5.08,14.64,10.72,25.35,52,32.37,4.17,0.88,0.39,0,0,0.39,0.1,3.29,8.01,11.56,3.97,1.04,3.29,1.4,6.09,1.17,0.62,0.75,12.67,0.6,2.07,0.62,1.43,0.23,0.73,0.29,2.1,0.05,0,0.05,0.39,9.36,1.74,1.87,0.73,2.07,0.52,4.02,0.41,0.39,0.03,0,1.17,0.08,0.75,0.03,0.39,5.81,0.21,0.75,4.67,0.13,0.67,2.02,2.67,0.13,6.14,0.98,4.2,1.01,3.86,0.49,0.47,0.08,0,0.05,0.91,0,0.75,0,0.03,0,80.97,59.93,6.74,0.08,0.47,0,0,2.83,2.38,1.27,6.01,1.27
estate-thompson-v-commissioner-opposition.txt,1,4398,98.48,43.58,6.85,46.74,11.05,24.92,62.96,38.2,4.96,1.41,0.61,0,0,0.52,0.27,3.55,10.75,14.12,3.96,2,3.39,0.95,6.89,2.25,1.5,0.7,6.39,1.61,3.87,2.5,1.36,0.11,0.18,0.43,2.25,0.02,0,0.07,0.48,9.66,3.05,1.46,0.91,1.21,1.77,2.3,0.68,0.52,0.02,0.07,0.45,0.05,0.32,0,0.09,4.37,0.55,0.57,2.52,0.41,0.57,3.32,2.64,0.32,7.55,0.45,5.37,1.75,4.41,0.2,1.02,3.55,0,0.25,1.32,0,1.11,0.07,0.11,0,29.56,10.75,6.98,0.02,0.59,0,0,2.18,2.23,2.68,2.27,1.84
estrada-martinez-v-lynch.pdf,1,6133,95.75,40.73,7.74,8.59,9.78,23.59,56.47,35.32,5.12,1.79,0.49,0.03,0.03,1.19,0.05,3.33,8.66,11.22,4.86,1.92,3.68,1.09,7.13,2.56,1.16,0.67,13.14,1.58,3.36,0.96,2.4,0.1,1.22,0.03,2.61,0.03,0.02,0.08,1.11,9.64,2.27,1.48,0.86,2.18,1.3,3.44,0.65,0.6,0.02,0.03,1.04,0.07,0.24,0.29,0.47,4.03,0.21,0.9,2.72,0.11,0.42,2.35,3.7,0.44,8.32,1.43,4.58,2.14,2.25,0.36,0.51,0.07,0.05,0.05,1.91,0,1.84,0.05,0.02,0,91.5,62.97,5.69,0.2,0.57,0,0,3.07,3.15,1.17,14.07,0.62
estrada-v-united-states.pdf,1,5233,95.63,49.46,2.88,20.82,9.45,22.49,49.19,30.63,4.7,2.27,0.48,0,0.04,1.7,0.06,2.43,6.92,10.45,4.51,1.11,2.9,1.13,6.65,1.68,0.69,0.57,14.31,0.8,4.03,1.85,2.18,0.11,0.61,0.65,3.46,0.06,0.02,0.17,1.66,6.38,1.53,1.26,0.67,1.28,0.75,2.03,0.84,0.76,0.08,0,0.27,0.02,0.23,0,0.04,4.38,0.21,1.09,2.98,0.21,0.78,2.73,2.79,0.31,7.93,0.96,4.34,2.25,2.52,0.27,0.59,0.27,0.04,0.1,0.78,0,0.69,0.02,0,0,96.1,71.78,5.73,0.17,0.78,0,0,4.26,1.99,0.97,9.4,1.01
ethel-b-miller-petitioner-v-commissioner-internal-revenue.txt,1,1015,98.54,41.43,15.37,53.56,12.38,26.9,72.81,43.84,6.11,1.87,0.89,0,0,0.79,0.2,4.24,11.43,16.45,4.93,1.87,3.65,1.48,8.18,2.27,1.38,0.49,4.83,1.18,3.25,2.36,0.89,0,0.2,0.2,2.96,0.1,0,0.59,0.3,10.05,3.45,2.56,1.08,1.28,0.99,2.76,0.79,0.59,0.1,0.1,0.39,0.1,0.2,0,0.1,5.32,1.67,1.38,1.87,0.89,0.1,3.84,3.25,0.39,9.66,1.28,6.6,2.17,7.29,0.2,0.89,4.93,1.48,0,1.48,0,1.28,0.1,0.1,0,27,9.16,4.33,0,0,0,0,1.58,3.74,0.89,5.42,1.87
ethel-may-jackson-petitioner-v-united-states-america.txt,1,354,98.62,52.26,2.08,6.73,9.32,30.51,54.24,34.46,4.8,1.41,0.28,0,0,1.13,0,3.39,8.47,14.12,4.24,1.13,1.13,1.13,6.21,2.26,0.28,0.56,11.02,1.13,5.08,1.69,3.39,0.28,2.26,0.56,2.54,0,0,1.13,0,5.08,0.56,2.26,0.28,0.85,0.56,0.56,0,0,0,0,0,0,0,0,0,3.39,0,0,3.11,0,0.28,1.98,2.26,0.85,8.76,0.56,5.93,2.26,1.13,0.56,0.85,1.13,0,0,0.85,0,0.85,0,0,0,25.71,14.41,5.93,0,0,0,0,1.69,0,0.56,0.56,2.54
ethicon-endo-surgery-inc-v-covidien-lp.pdf,1,6257,97.74,43.14,5.11,32.63,10.24,24.74,59.63,35.51,4.75,0.78,0.35,0,0,0.3,0.13,3.96,10.55,11.46,3.71,1.6,3.66,1.12,5.95,2.32,1.37,0.67,10.1,1.13,1.98,1.18,0.78,0.06,0.4,0.19,2.13,0.05,0,0.26,0.1,8.49,3.08,1.41,0.75,1.45,0.64,2.33,0.64,0.56,0.05,0.03,0.45,0.18,0.14,0,0.13,7.35,0.14,1.47,6.15,0.13,0.14,1.93,2.86,0.59,6.47,0.24,4.43,1.81,7.59,0.32,0.74,0.3,0,0,1.36,0.05,1.1,0.05,0.1,0,83.99,62.67,5.35,0.13,0.35,0,0,3.24,2.64,1.15,7.22,1.23
etsi-pipeline-project-petitioner-v-state-missouri-et-al-donald-p-hodel-secretary-interio-0.txt,1,18519,97.91,48.57,5.44,44.45,13.42,29.46,65.18,36.71,4.5,1.01,0.49,0.11,0.01,0.24,0.16,3.49,9.54,13.39,4.17,2.12,3.67,0.87,8.09,2.29,1.29,0.64,8.82,1.87,1.97,1.48,0.46,0.03,0.12,0.13,2.49,0,0.02,0,0.24,8.75,1.44,3.56,1.05,0.96,0.71,1.57,1.2,0.96,0.09,0.12,1.79,0.13,0.42,0.01,1.23,7.55,0.37,2.41,4.73,0.48,0.27,1.45,5.55,1.45,9.15,0.79,6.77,1.58,7.11,0.28,0.37,0.67,0.01,0.04,0.9,0.04,0.72,0.06,0.07,0,29.43,9.03,6.88,0.09,0.63,0,0,2.46,1.38,1.01,5.97,1.98
etsi-pipeline-project-petitioner-v-state-missouri-et-al-donald-p-hodel-secretary-interior.txt,1,18519,97.91,48.57,5.44,44.45,13.42,29.46,65.18,36.71,4.5,1.01,0.49,0.11,0.01,0.24,0.16,3.49,9.54,13.39,4.17,2.12,3.67,0.87,8.09,2.29,1.29,0.64,8.82,1.87,1.97,1.48,0.46,0.03,0.12,0.13,2.49,0,0.02,0,0.24,8.75,1.44,3.56,1.05,0.96,0.71,1.57,1.2,0.96,0.09,0.12,1.79,0.13,0.42,0.01,1.23,7.55,0.37,2.41,4.73,0.48,0.27,1.45,5.55,1.45,9.15,0.79,6.77,1.58,7.11,0.28,0.37,0.67,0.01,0.04,0.9,0.04,0.72,0.06,0.07,0,29.43,9.03,6.88,0.09,0.63,0,0,2.46,1.38,1.01,5.97,1.98
eugene-griffin-petitioner-v-united-states-america.txt,1,2814,94.22,62.55,4.77,7.87,11.92,27.15,63.72,42.89,8.6,4.34,0.21,0.04,0.07,3.8,0.21,4.26,8.96,13.75,5.47,2.27,3.98,1.28,9.03,1.53,0.89,0.71,9.03,0.57,2.7,0.53,2.06,0.18,0.75,0.21,6.61,0,0,0,3.8,9.99,4.23,1.81,0.96,0.96,0.85,2.03,1,0.68,0.21,0,0.32,0.07,0.25,0,0,4.8,0.14,0.78,3.2,0.18,1.14,5.97,1.78,0.43,9.28,1.14,5.26,2.81,2.13,0.14,0.43,0.39,0.14,0.07,1.1,0,0.85,0.11,0.07,0,25.44,9.84,6.08,0.07,0.68,0.07,0,2.06,0.85,1.92,3.62,0.25
